id;variety;mode;format;type;category
icenz_w1b-029_5;icenz;written;non-printed;correspondence;business letters
icenz_w1b-029_6;icenz;written;non-printed;correspondence;business letters
icenz_w1b-029_7;icenz;written;non-printed;correspondence;business letters
icenz_w1b-029_8;icenz;written;non-printed;correspondence;business letters
icenz_w1b-029_9;icenz;written;non-printed;correspondence;business letters
icenz_w1b-030_1;icenz;written;non-printed;correspondence;business letters
icenz_w1b-030_2;icenz;written;non-printed;correspondence;business letters
icenz_w1b-030_3;icenz;written;non-printed;correspondence;business letters
icenz_w1b-030_4;icenz;written;non-printed;correspondence;business letters
icenz_w1b-030_5;icenz;written;non-printed;correspondence;business letters
icenz_w1b-030_6;icenz;written;non-printed;correspondence;business letters
icenz_w1b-030_7;icenz;written;non-printed;correspondence;business letters
icenz_w2a-001_1;icenz;written;printed;informational (learned);popular humanities
icenz_w2a-002_1;icenz;written;printed;informational (learned);popular humanities
icenz_w2a-003_1;icenz;written;printed;informational (learned);popular humanities
icenz_w2a-004_1;icenz;written;printed;informational (learned);popular humanities
icenz_w2a-005_1;icenz;written;printed;informational (learned);popular humanities
icenz_w2a-006_1;icenz;written;printed;informational (learned);popular humanities
icenz_w2a-007_1;icenz;written;printed;informational (learned);popular humanities
icenz_w2a-008_1;icenz;written;printed;informational (learned);popular humanities
icenz_w2a-009_1;icenz;written;printed;informational (learned);popular humanities
icenz_w2a-010_1;icenz;written;printed;informational (learned);popular humanities
icenz_w2a-011_1;icenz;written;printed;informational (learned);popular social sciences
icenz_w2a-012_1;icenz;written;printed;informational (learned);popular social sciences
icenz_w2a-012_2;icenz;written;printed;informational (learned);popular social sciences
icenz_w2a-013_1;icenz;written;printed;informational (learned);popular social sciences
icenz_w2a-014_1;icenz;written;printed;informational (learned);popular social sciences
icenz_w2a-015_1;icenz;written;printed;informational (learned);popular social sciences
icenz_w2a-016_1;icenz;written;printed;informational (learned);popular social sciences
icenz_w2a-017_1;icenz;written;printed;informational (learned);popular social sciences
icenz_w2a-018_1;icenz;written;printed;informational (learned);popular social sciences
icenz_w2a-019_1;icenz;written;printed;informational (learned);popular social sciences
icenz_w2a-020_1;icenz;written;printed;informational (learned);popular social sciences
icenz_w2a-021_1;icenz;written;printed;informational (learned);popular natural sciences
icenz_w2a-022_1;icenz;written;printed;informational (learned);popular natural sciences
icenz_w2a-023_1;icenz;written;printed;informational (learned);popular natural sciences
icenz_w2a-024_1;icenz;written;printed;informational (learned);popular natural sciences
icenz_w2a-025_1;icenz;written;printed;informational (learned);popular natural sciences
icenz_w2a-026_1;icenz;written;printed;informational (learned);popular natural sciences
icenz_w2a-027_1;icenz;written;printed;informational (learned);popular natural sciences
icenz_w2a-028_1;icenz;written;printed;informational (learned);popular natural sciences
icenz_w2a-029_1;icenz;written;printed;informational (learned);popular natural sciences
icenz_w2a-030_1;icenz;written;printed;informational (learned);popular natural sciences
icenz_w2a-031_1;icenz;written;printed;informational (learned);popular technology
icenz_w2a-032_1;icenz;written;printed;informational (learned);popular technology
icenz_w2a-033_1;icenz;written;printed;informational (learned);popular technology
icenz_w2a-034_1;icenz;written;printed;informational (learned);popular technology
icenz_w2a-035_1;icenz;written;printed;informational (learned);popular technology
icenz_w2a-035_2;icenz;written;printed;informational (learned);popular technology
icenz_w2a-035_3;icenz;written;printed;informational (learned);popular technology
icenz_w2a-035_4;icenz;written;printed;informational (learned);popular technology
icenz_w2a-036_1;icenz;written;printed;informational (learned);popular technology
icenz_w2a-037_1;icenz;written;printed;informational (learned);popular technology
icenz_w2a-038_1;icenz;written;printed;informational (learned);popular technology
icenz_w2a-039_1;icenz;written;printed;informational (learned);popular technology
icenz_w2a-040_1;icenz;written;printed;informational (learned);popular technology
icenz_w2a-040_2;icenz;written;printed;informational (learned);popular technology
icenz_w2a-040_3;icenz;written;printed;informational (learned);popular technology
icenz_w2b-001_1;icenz;written;printed;informational (popular);learned humanities
icenz_w2b-002_1;icenz;written;printed;informational (popular);learned humanities
icenz_w2b-003_1;icenz;written;printed;informational (popular);learned humanities
icenz_w2b-003_2;icenz;written;printed;informational (popular);learned humanities
icenz_w2b-004_1;icenz;written;printed;informational (popular);learned humanities
icenz_w2b-005_1;icenz;written;printed;informational (popular);learned humanities
icenz_w2b-006_1;icenz;written;printed;informational (popular);learned humanities
icenz_w2b-007_1;icenz;written;printed;informational (popular);learned humanities
icenz_w2b-008_1;icenz;written;printed;informational (popular);learned humanities
icenz_w2b-009_1;icenz;written;printed;informational (popular);learned humanities
icenz_w2b-010_1;icenz;written;printed;informational (popular);learned humanities
icenz_w2b-011_1;icenz;written;printed;informational (popular);learned social sciences
icenz_w2b-012_1;icenz;written;printed;informational (popular);learned social sciences
icenz_w2b-012_2;icenz;written;printed;informational (popular);learned social sciences
icenz_w2b-013_1;icenz;written;printed;informational (popular);learned social sciences
icenz_w2b-014_1;icenz;written;printed;informational (popular);learned social sciences
icenz_w2b-015_1;icenz;written;printed;informational (popular);learned social sciences
icenz_w2b-016_1;icenz;written;printed;informational (popular);learned social sciences
icenz_w2b-016_2;icenz;written;printed;informational (popular);learned social sciences
icenz_w2b-017_1;icenz;written;printed;informational (popular);learned social sciences
icenz_w2b-017_2;icenz;written;printed;informational (popular);learned social sciences
icenz_w2b-018_1;icenz;written;printed;informational (popular);learned social sciences
icenz_w2b-019_1;icenz;written;printed;informational (popular);learned social sciences
icenz_w2b-020_1;icenz;written;printed;informational (popular);learned social sciences
icenz_w2b-021_1;icenz;written;printed;informational (popular);learned natural sciences
icenz_w2b-022_1;icenz;written;printed;informational (popular);learned natural sciences
icenz_w2b-023_1;icenz;written;printed;informational (popular);learned natural sciences
icenz_w2b-024_1;icenz;written;printed;informational (popular);learned natural sciences
icenz_w2b-025_1;icenz;written;printed;informational (popular);learned natural sciences
icenz_w2b-026_1;icenz;written;printed;informational (popular);learned natural sciences
icenz_w2b-027_1;icenz;written;printed;informational (popular);learned natural sciences
icenz_w2b-028_1;icenz;written;printed;informational (popular);learned natural sciences
icenz_w2b-029_1;icenz;written;printed;informational (popular);learned natural sciences
icenz_w2b-030_1;icenz;written;printed;informational (popular);learned natural sciences
icenz_w2b-030_2;icenz;written;printed;informational (popular);learned natural sciences
icenz_w2b-031_1;icenz;written;printed;informational (popular);learned technology
icenz_w2b-032_1;icenz;written;printed;informational (popular);learned technology
icenz_w2b-033_1;icenz;written;printed;informational (popular);learned technology
icenz_w2b-034_1;icenz;written;printed;informational (popular);learned technology
icenz_w2b-034_2;icenz;written;printed;informational (popular);learned technology
icenz_w2b-035_1;icenz;written;printed;informational (popular);learned technology
icenz_w2b-035_2;icenz;written;printed;informational (popular);learned technology
icenz_w2b-036_1;icenz;written;printed;informational (popular);learned technology
icenz_w2b-037_1;icenz;written;printed;informational (popular);learned technology
icenz_w2b-037_2;icenz;written;printed;informational (popular);learned technology
icenz_w2b-037_3;icenz;written;printed;informational (popular);learned technology
icenz_w2b-037_4;icenz;written;printed;informational (popular);learned technology
icenz_w2b-037_5;icenz;written;printed;informational (popular);learned technology
icenz_w2b-038_1;icenz;written;printed;informational (popular);learned technology
icenz_w2b-039_1;icenz;written;printed;informational (popular);learned technology
icenz_w2b-039_2;icenz;written;printed;informational (popular);learned technology
icenz_w2b-039_3;icenz;written;printed;informational (popular);learned technology
icenz_w2b-040_1;icenz;written;printed;informational (popular);learned technology
icenz_w2c-001_1;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-001_2;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-001_3;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-001_4;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-001_5;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-001_6;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-002_1;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-002_2;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-002_3;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-002_4;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-002_5;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-002_6;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-003_1;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-003_2;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-003_3;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-003_4;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-003_5;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-003_6;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-004_1;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-004_2;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-004_3;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-004_4;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-004_5;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-005_1;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-005_2;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-006_1;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-006_2;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-006_3;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-007_1;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-007_2;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-007_3;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-007_4;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-007_5;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-007_6;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-007_7;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-008_1;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-008_2;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-008_3;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-008_4;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-008_5;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-008_6;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-008_7;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-008_8;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-009_1;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-009_2;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-009_3;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-009_4;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-009_5;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-009_6;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-010_1;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-010_2;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-010_3;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-010_4;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-010_5;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-010_6;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-010_7;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-011_1;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-011_2;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-011_3;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-011_4;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-011_5;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-011_6;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-011_7;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-011_8;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-012_1;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-012_2;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-012_3;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-012_4;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-012_5;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-013_1;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-013_2;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-013_3;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-013_4;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-013_5;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-013_6;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-014_1;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-014_2;icenz;written;printed;informational (reportage);press news reports
icenz_w2c-014_3;icenz;written;printed;informational (reportage);press news reports
